time,utc,pdt, open , high , low , close , DailyPLDot , DailyETop ,DailyXTop,DailyXTop2,DailyEBot,DailyXBot,DailyXBot2,HourlyPLDot,HourlyETop,HourlyXTop,HourlyXTop2,HourlyEBot,HourlyXBot,HourlyXBot2
1675432800,2/3/23 14:00,2/3/23 7:00," 13,562.25 "," 13,727.25 "," 13,523.25 "," 13,697.00 ",13345.77778,13576.30556,13806.83,14037.36,13175.14,13004.50,12833.86,13646.50,13694.08,13741.67,13789.25,13592.42,13538.33,13484.25
1675436400,2/3/23 15:00,2/3/23 8:00," 13,695.25 "," 13,830.00 "," 13,641.25 "," 13,775.75 ",13345.77778,13576.30556,13806.83,14037.36,13175.14,13004.50,12833.86,13650.14,13729.69,13809.25,13888.81,13576.28,13502.42,13428.56
1675440000,2/3/23 16:00,2/3/23 9:00," 13,776.50 "," 13,850.50 "," 13,740.00 "," 13,748.75 ",13345.77778,13576.30556,13806.83,14037.36,13175.14,13004.50,12833.86,13670.33,13771.92,13873.50,13975.08,13577.00,13483.67,13390.33
1675443600,2/3/23 17:00,2/3/23 10:00," 13,749.00 "," 13,815.75 "," 13,691.50 "," 13,700.75 ",13345.77778,13576.30556,13806.83,14037.36,13175.14,13004.50,12833.86,13725.97,13817.11,13908.25,13999.39,13649.36,13572.75,13496.14
1675447200,2/3/23 18:00,2/3/23 11:00," 13,701.00 "," 13,708.75 "," 13,590.00 "," 13,647.50 ",13345.77778,13576.30556,13806.83,14037.36,13175.14,13004.50,12833.86,13754.92,13818.92,13882.92,13946.92,13677.75,13600.58,13523.42
1675450800,2/3/23 19:00,2/3/23 12:00," 13,647.50 "," 13,654.25 "," 13,574.00 "," 13,585.00 ",13345.77778,13576.30556,13806.83,14037.36,13175.14,13004.50,12833.86,13721.50,13769.17,13816.83,13864.50,13651.33,13581.17,13511.00
1675454400,2/3/23 20:00,2/3/23 13:00," 13,585.50 "," 13,627.75 "," 13,551.50 "," 13,596.25 ",13345.77778,13576.30556,13806.83,14037.36,13175.14,13004.50,12833.86,13663.06,13707.61,13752.17,13796.72,13599.86,13536.67,13473.47
1675458000,2/3/23 21:00,2/3/23 14:00," 13,596.75 "," 13,600.25 "," 13,575.50 "," 13,589.50 ",13345.77778,13576.30556,13806.83,14037.36,13175.14,13004.50,12833.86,13615.00,13658.17,13701.33,13744.50,13566.42,13517.83,13469.25
1675638000,2/5/23 23:00,2/5/23 16:00," 13,551.00 "," 13,577.75 "," 13,523.50 "," 13,563.75 ",13556.63889,13771.61111,13986.58,14201.56,13356.28,13155.92,12955.56,13594.89,13622.78,13650.67,13678.56,13562.36,13529.83,13497.31
1675641600,2/6/23 0:00,2/5/23 17:00," 13,563.50 "," 13,567.75 "," 13,542.00 "," 13,557.50 ",13556.63889,13771.61111,13986.58,14201.56,13356.28,13155.92,12955.56,13578.42,13606.67,13634.92,13663.17,13554.92,13531.42,13507.92
1675645200,2/6/23 1:00,2/5/23 18:00," 13,556.75 "," 13,574.75 "," 13,535.50 "," 13,568.50 ",13556.63889,13771.61111,13986.58,14201.56,13356.28,13155.92,12955.56,13566.39,13585.78,13605.17,13624.56,13550.86,13535.33,13519.81
1675648800,2/6/23 2:00,2/5/23 19:00," 13,567.75 "," 13,576.00 "," 13,544.25 "," 13,547.50 ",13556.63889,13771.61111,13986.58,14201.56,13356.28,13155.92,12955.56,13556.78,13579.89,13603.00,13626.11,13540.14,13523.50,13506.86
1675652400,2/6/23 3:00,2/5/23 20:00," 13,547.25 "," 13,552.00 "," 13,540.50 "," 13,545.00 ",13556.63889,13771.61111,13986.58,14201.56,13356.28,13155.92,12955.56,13557.08,13573.58,13590.08,13606.58,13541.33,13525.58,13509.83
1675656000,2/6/23 4:00,2/5/23 21:00," 13,545.25 "," 13,555.00 "," 13,532.00 "," 13,539.25 ",13556.63889,13771.61111,13986.58,14201.56,13356.28,13155.92,12955.56,13553.78,13567.47,13581.17,13594.86,13539.97,13526.17,13512.36
1675659600,2/6/23 5:00,2/5/23 22:00," 13,539.25 "," 13,547.00 "," 13,509.75 "," 13,545.00 ",13556.63889,13771.61111,13986.58,14201.56,13356.28,13155.92,12955.56,13547.94,13556.97,13566.00,13575.03,13534.89,13521.83,13508.78
1675663200,2/6/23 6:00,2/5/23 23:00," 13,545.00 "," 13,552.75 "," 13,519.50 "," 13,521.00 ",13556.63889,13771.61111,13986.58,14201.56,13356.28,13155.92,12955.56,13540.61,13553.81,13567.00,13580.19,13529.89,13519.17,13508.44
1675666800,2/6/23 7:00,2/6/23 0:00," 13,521.00 "," 13,539.50 "," 13,512.25 "," 13,525.00 ",13556.63889,13771.61111,13986.58,14201.56,13356.28,13155.92,12955.56,13535.69,13550.97,13566.25,13581.53,13519.81,13503.92,13488.03
1675670400,2/6/23 8:00,2/6/23 1:00," 13,526.50 "," 13,548.75 "," 13,499.50 "," 13,507.50 ",13556.63889,13771.61111,13986.58,14201.56,13356.28,13155.92,12955.56,13530.19,13546.56,13562.92,13579.28,13513.97,13497.75,13481.53
1675674000,2/6/23 9:00,2/6/23 2:00," 13,507.50 "," 13,512.50 "," 13,459.75 "," 13,461.00 ",13556.63889,13771.61111,13986.58,14201.56,13356.28,13155.92,12955.56,13525.08,13539.75,13554.42,13569.08,13503.17,13481.25,13459.33
1675677600,2/6/23 10:00,2/6/23 3:00," 13,460.75 "," 13,470.25 "," 13,438.75 "," 13,465.00 ",13556.63889,13771.61111,13986.58,14201.56,13356.28,13155.92,12955.56,13507.31,13524.11,13540.92,13557.72,13481.03,13454.75,13428.47
1675681200,2/6/23 11:00,2/6/23 4:00," 13,465.00 "," 13,469.50 "," 13,429.50 "," 13,465.75 ",13556.63889,13771.61111,13986.58,14201.56,13356.28,13155.92,12955.56,13484.78,13503.56,13522.33,13541.11,13459.06,13433.33,13407.61
1675684800,2/6/23 12:00,2/6/23 5:00," 13,465.75 "," 13,515.25 "," 13,464.50 "," 13,501.25 ",13556.63889,13771.61111,13986.58,14201.56,13356.28,13155.92,12955.56,13463.56,13484.44,13505.33,13526.22,13443.03,13422.50,13401.97
1675688400,2/6/23 13:00,2/6/23 6:00," 13,501.00 "," 13,511.75 "," 13,454.00 "," 13,474.00 ",13556.63889,13771.61111,13986.58,14201.56,13356.28,13155.92,12955.56,13468.86,13493.47,13518.08,13542.69,13452.72,13436.58,13420.44
1675692000,2/6/23 14:00,2/6/23 7:00," 13,473.50 "," 13,542.25 "," 13,461.00 "," 13,522.75 ",13556.63889,13771.61111,13986.58,14201.56,13356.28,13155.92,12955.56,13476.17,13503.00,13529.83,13556.67,13453.50,13430.83,13408.17
1675695600,2/6/23 15:00,2/6/23 8:00," 13,522.75 "," 13,565.00 "," 13,429.25 "," 13,530.25 ",13556.63889,13771.61111,13986.58,14201.56,13356.28,13155.92,12955.56,13494.08,13528.33,13562.58,13596.83,13465.08,13436.08,13407.08
1675699200,2/6/23 16:00,2/6/23 9:00," 13,530.00 "," 13,581.50 "," 13,502.75 "," 13,511.75 ",13556.63889,13771.61111,13986.58,14201.56,13356.28,13155.92,12955.56,13498.92,13549.75,13600.58,13651.42,13458.17,13417.42,13376.67
1675702800,2/6/23 17:00,2/6/23 10:00," 13,511.50 "," 13,540.25 "," 13,490.50 "," 13,517.00 ",13556.63889,13771.61111,13986.58,14201.56,13356.28,13155.92,12955.56,13516.28,13568.22,13620.17,13672.11,13469.64,13423.00,13376.36
1675706400,2/6/23 18:00,2/6/23 11:00," 13,516.00 "," 13,520.00 "," 13,475.00 "," 13,502.00 ",13556.63889,13771.61111,13986.58,14201.56,13356.28,13155.92,12955.56,13518.69,13563.22,13607.75,13652.28,13475.14,13431.58,13388.03
1675710000,2/6/23 19:00,2/6/23 12:00," 13,501.75 "," 13,546.00 "," 13,484.50 "," 13,503.50 ",13556.63889,13771.61111,13986.58,14201.56,13356.28,13155.92,12955.56,13515.64,13541.86,13568.08,13594.31,13484.03,13452.42,13420.81
1675713600,2/6/23 20:00,2/6/23 13:00," 13,503.25 "," 13,508.25 "," 13,440.75 "," 13,486.00 ",13556.63889,13771.61111,13986.58,14201.56,13356.28,13155.92,12955.56,13508.75,13534.17,13559.58,13585.00,13482.08,13455.42,13428.75
1675717200,2/6/23 21:00,2/6/23 14:00," 13,486.00 "," 13,492.50 "," 13,477.25 "," 13,485.25 ",13556.63889,13771.61111,13986.58,14201.56,13356.28,13155.92,12955.56,13496.22,13525.69,13555.17,13584.64,13467.69,13439.17,13410.64
1675724400,2/6/23 23:00,2/6/23 16:00," 13,489.75 "," 13,510.00 "," 13,482.75 "," 13,509.00 ",13611.19444,13746.88889,13882.58,14018.28,13437.47,13263.75,13090.03,13491.56,13515.61,13539.67,13563.72,13467.53,13443.50,13419.47
1675728000,2/7/23 0:00,2/6/23 17:00," 13,508.50 "," 13,527.25 "," 13,505.25 "," 13,525.50 ",13611.19444,13746.88889,13882.58,14018.28,13437.47,13263.75,13090.03,13487.97,13509.03,13530.08,13551.14,13472.36,13456.75,13441.14
1675731600,2/7/23 1:00,2/6/23 18:00," 13,525.50 "," 13,540.25 "," 13,522.75 "," 13,535.75 ",13611.19444,13746.88889,13882.58,14018.28,13437.47,13263.75,13090.03,13501.64,13514.86,13528.08,13541.31,13493.36,13485.08,13476.81
1675735200,2/7/23 2:00,2/6/23 19:00," 13,536.00 "," 13,537.25 "," 13,521.50 "," 13,530.50 ",13611.19444,13746.88889,13882.58,14018.28,13437.47,13263.75,13090.03,13517.61,13531.64,13545.67,13559.69,13509.39,13501.17,13492.94
1675738800,2/7/23 3:00,2/6/23 20:00," 13,531.00 "," 13,531.50 "," 13,512.50 "," 13,516.50 ",13611.19444,13746.88889,13882.58,14018.28,13437.47,13263.75,13090.03,13527.33,13538.17,13549.00,13559.83,13519.75,13512.17,13504.58
1675742400,2/7/23 4:00,2/6/23 21:00," 13,517.00 "," 13,523.75 "," 13,500.75 "," 13,503.50 ",13611.19444,13746.88889,13882.58,14018.28,13437.47,13263.75,13090.03,13527.61,13536.31,13545.00,13553.69,13518.89,13510.17,13501.44
1675746000,2/7/23 5:00,2/6/23 22:00," 13,503.25 "," 13,518.50 "," 13,503.25 "," 13,510.75 ",13611.19444,13746.88889,13882.58,14018.28,13437.47,13263.75,13090.03,13519.75,13527.92,13536.08,13544.25,13508.67,13497.58,13486.50
1675749600,2/7/23 6:00,2/6/23 23:00," 13,510.75 "," 13,516.75 "," 13,503.75 "," 13,508.75 ",13611.19444,13746.88889,13882.58,14018.28,13437.47,13263.75,13090.03,13513.44,13521.39,13529.33,13537.28,13502.31,13491.17,13480.03
1675753200,2/7/23 7:00,2/7/23 0:00," 13,508.75 "," 13,524.25 "," 13,496.25 "," 13,501.75 ",13611.19444,13746.88889,13882.58,14018.28,13437.47,13263.75,13090.03,13509.97,13517.36,13524.75,13532.14,13500.28,13490.58,13480.89
1675756800,2/7/23 8:00,2/7/23 1:00," 13,501.25 "," 13,504.25 "," 13,448.50 "," 13,488.50 ",13611.19444,13746.88889,13882.58,14018.28,13437.47,13263.75,13090.03,13509.33,13517.58,13525.83,13534.08,13498.83,13488.33,13477.83
1675760400,2/7/23 9:00,2/7/23 2:00," 13,488.75 "," 13,546.50 "," 13,487.75 "," 13,533.75 ",13611.19444,13746.88889,13882.58,14018.28,13437.47,13263.75,13090.03,13499.19,13515.56,13531.92,13548.28,13483.31,13467.42,13451.53
1675764000,2/7/23 10:00,2/7/23 3:00," 13,533.25 "," 13,541.75 "," 13,502.75 "," 13,504.50 ",13611.19444,13746.88889,13882.58,14018.28,13437.47,13263.75,13090.03,13503.50,13529.50,13555.50,13581.50,13482.00,13460.50,13439.00
1675767600,2/7/23 11:00,2/7/23 4:00," 13,504.50 "," 13,518.75 "," 13,496.25 "," 13,514.50 ",13611.19444,13746.88889,13882.58,14018.28,13437.47,13263.75,13090.03,13506.47,13533.28,13560.08,13586.89,13482.11,13457.75,13433.39
1675771200,2/7/23 12:00,2/7/23 5:00," 13,515.00 "," 13,539.25 "," 13,514.75 "," 13,533.25 ",13611.19444,13746.88889,13882.58,14018.28,13437.47,13263.75,13090.03,13516.28,13536.97,13557.67,13578.36,13496.89,13477.50,13458.11
1675774800,2/7/23 13:00,2/7/23 6:00," 13,533.50 "," 13,534.75 "," 13,476.75 "," 13,492.00 ",13611.19444,13746.88889,13882.58,14018.28,13437.47,13263.75,13090.03,13518.42,13532.25,13546.08,13559.92,13503.58,13488.75,13473.92
1675778400,2/7/23 14:00,2/7/23 7:00," 13,492.00 "," 13,526.50 "," 13,461.25 "," 13,470.25 ",13611.19444,13746.88889,13882.58,14018.28,13437.47,13263.75,13090.03,13513.36,13530.81,13548.25,13565.69,13495.81,13478.25,13460.69
1675782000,2/7/23 15:00,2/7/23 8:00," 13,470.50 "," 13,510.50 "," 13,449.75 "," 13,488.00 ",13611.19444,13746.88889,13882.58,14018.28,13437.47,13263.75,13090.03,13505.42,13526.58,13547.75,13568.92,13477.33,13449.25,13421.17
1675785600,2/7/23 16:00,2/7/23 9:00," 13,488.00 "," 13,567.50 "," 13,488.00 "," 13,544.00 ",13611.19444,13746.88889,13882.58,14018.28,13437.47,13263.75,13090.03,13489.97,13517.36,13544.75,13572.14,13456.03,13422.08,13388.14
1675789200,2/7/23 17:00,2/7/23 10:00," 13,544.50 "," 13,751.00 "," 13,508.75 "," 13,715.25 ",13611.19444,13746.88889,13882.58,14018.28,13437.47,13263.75,13090.03,13500.64,13534.94,13569.25,13603.56,13466.44,13432.25,13398.06
1675792800,2/7/23 18:00,2/7/23 11:00," 13,716.00 "," 13,738.50 "," 13,432.00 "," 13,487.00 ",13611.19444,13746.88889,13882.58,14018.28,13437.47,13263.75,13090.03,13558.08,13634.00,13709.92,13785.83,13506.50,13454.92,13403.33
1675796400,2/7/23 19:00,2/7/23 12:00," 13,486.75 "," 13,684.50 "," 13,483.00 "," 13,670.50 ",13611.19444,13746.88889,13882.58,14018.28,13437.47,13263.75,13090.03,13581.33,13686.42,13791.50,13896.58,13477.00,13372.67,13268.33
1675800000,2/7/23 20:00,2/7/23 13:00," 13,670.75 "," 13,791.50 "," 13,633.00 "," 13,745.00 ",13611.19444,13746.88889,13882.58,14018.28,13437.47,13263.75,13090.03,13607.83,13741.08,13874.33,14007.58,13491.00,13374.17,13257.33
1675803600,2/7/23 21:00,2/7/23 14:00," 13,745.25 "," 13,745.50 "," 13,693.50 "," 13,713.50 ",13611.19444,13746.88889,13882.58,14018.28,13437.47,13263.75,13090.03,13629.44,13742.89,13856.33,13969.78,13520.72,13412.00,13303.28
1675810800,2/7/23 23:00,2/7/23 16:00," 13,718.75 "," 13,749.00 "," 13,715.75 "," 13,723.00 ",13599.58333,13737.66667,13875.75,14013.83,13458.00,13316.42,13174.83,13684.44,13765.72,13847.00,13928.28,13628.39,13572.33,13516.28
1675814400,2/8/23 0:00,2/7/23 17:00," 13,723.00 "," 13,737.25 "," 13,712.00 "," 13,736.00 ",13599.58333,13737.66667,13875.75,14013.83,13458.00,13316.42,13174.83,13723.31,13765.86,13808.42,13850.97,13684.61,13645.92,13607.22
1675818000,2/8/23 1:00,2/7/23 18:00," 13,736.50 "," 13,748.25 "," 13,724.50 "," 13,733.75 ",13599.58333,13737.66667,13875.75,14013.83,13458.00,13316.42,13174.83,13725.06,13743.03,13761.00,13778.97,13706.19,13687.33,13668.47
1675821600,2/8/23 2:00,2/7/23 19:00," 13,733.75 "," 13,741.50 "," 13,729.50 "," 13,739.50 ",13599.58333,13737.66667,13875.75,14013.83,13458.00,13316.42,13174.83,13731.06,13744.69,13758.33,13771.97,13717.28,13703.50,13689.72
1675825200,2/8/23 3:00,2/7/23 20:00," 13,739.75 "," 13,770.00 "," 13,735.75 "," 13,756.50 ",13599.58333,13737.66667,13875.75,14013.83,13458.00,13316.42,13174.83,13733.58,13745.17,13756.75,13768.33,13724.83,13716.08,13707.33
1675828800,2/8/23 4:00,2/7/23 21:00," 13,756.50 "," 13,765.25 "," 13,753.00 "," 13,760.50 ",13599.58333,13737.66667,13875.75,14013.83,13458.00,13316.42,13174.83,13742.14,13754.36,13766.58,13778.81,13731.03,13719.92,13708.81
1675832400,2/8/23 5:00,2/7/23 22:00," 13,760.25 "," 13,781.75 "," 13,749.25 "," 13,776.25 ",13599.58333,13737.66667,13875.75,14013.83,13458.00,13316.42,13174.83,13750.17,13760.92,13771.67,13782.42,13741.42,13732.67,13723.92
1675836000,2/8/23 6:00,2/7/23 23:00," 13,776.25 "," 13,778.75 "," 13,745.50 "," 13,749.25 ",13599.58333,13737.66667,13875.75,14013.83,13458.00,13316.42,13174.83,13760.92,13775.83,13790.75,13805.67,13749.50,13738.08,13726.67
1675839600,2/8/23 7:00,2/8/23 0:00," 13,749.25 "," 13,767.50 "," 13,727.00 "," 13,752.25 ",13599.58333,13737.66667,13875.75,14013.83,13458.00,13316.42,13174.83,13762.17,13775.08,13788.00,13800.92,13749.08,13736.00,13722.92
1675843200,2/8/23 8:00,2/8/23 1:00," 13,752.25 "," 13,762.25 "," 13,690.25 "," 13,722.50 ",13599.58333,13737.66667,13875.75,14013.83,13458.00,13316.42,13174.83,13758.61,13776.64,13794.67,13812.69,13741.22,13723.83,13706.44
1675846800,2/8/23 9:00,2/8/23 2:00," 13,722.50 "," 13,743.50 "," 13,705.00 "," 13,727.00 ",13599.58333,13737.66667,13875.75,14013.83,13458.00,13316.42,13174.83,13743.92,13766.92,13789.92,13812.92,13718.33,13692.75,13667.17
1675850400,2/8/23 10:00,2/8/23 3:00," 13,727.50 "," 13,730.50 "," 13,696.75 "," 13,730.00 ",13599.58333,13737.66667,13875.75,14013.83,13458.00,13316.42,13174.83,13733.03,13758.64,13784.25,13809.86,13708.31,13683.58,13658.86
1675854000,2/8/23 11:00,2/8/23 4:00," 13,730.00 "," 13,736.25 "," 13,711.50 "," 13,723.50 ",13599.58333,13737.66667,13875.75,14013.83,13458.00,13316.42,13174.83,13723.08,13748.83,13774.58,13800.33,13700.75,13678.42,13656.08
1675857600,2/8/23 12:00,2/8/23 5:00," 13,723.50 "," 13,755.75 "," 13,698.25 "," 13,712.50 ",13599.58333,13737.66667,13875.75,14013.83,13458.00,13316.42,13174.83,13722.67,13740.92,13759.17,13777.42,13708.58,13694.50,13680.42
1675861200,2/8/23 13:00,2/8/23 6:00," 13,713.00 "," 13,716.75 "," 13,683.50 "," 13,693.50 ",13599.58333,13737.66667,13875.75,14013.83,13458.00,13316.42,13174.83,13721.67,13741.17,13760.67,13780.17,13702.50,13683.33,13664.17
1675864800,2/8/23 14:00,2/8/23 7:00," 13,693.50 "," 13,725.00 "," 13,635.50 "," 13,671.50 ",13599.58333,13737.66667,13875.75,14013.83,13458.00,13316.42,13174.83,13714.61,13731.47,13748.33,13765.19,13692.97,13671.33,13649.69
1675868400,2/8/23 15:00,2/8/23 8:00," 13,671.25 "," 13,706.75 "," 13,571.25 "," 13,583.25 ",13599.58333,13737.66667,13875.75,14013.83,13458.00,13316.42,13174.83,13699.14,13725.86,13752.58,13779.31,13665.78,13632.42,13599.06
1675872000,2/8/23 16:00,2/8/23 9:00," 13,583.25 "," 13,591.75 "," 13,490.00 "," 13,553.50 ",13599.58333,13737.66667,13875.75,14013.83,13458.00,13316.42,13174.83,13665.22,13700.36,13735.50,13770.64,13614.28,13563.33,13512.39
1675875600,2/8/23 17:00,2/8/23 10:00," 13,554.00 "," 13,575.25 "," 13,515.75 "," 13,564.50 ",13599.58333,13737.66667,13875.75,14013.83,13458.00,13316.42,13174.83,13614.28,13662.97,13711.67,13760.36,13554.06,13493.83,13433.61
1675879200,2/8/23 18:00,2/8/23 11:00," 13,565.50 "," 13,595.75 "," 13,511.75 "," 13,540.00 ",13599.58333,13737.66667,13875.75,14013.83,13458.00,13316.42,13174.83,13572.44,13619.22,13666.00,13712.78,13520.31,13468.17,13416.03
1675882800,2/8/23 19:00,2/8/23 12:00," 13,540.25 "," 13,574.75 "," 13,508.75 "," 13,538.75 ",13599.58333,13737.66667,13875.75,14013.83,13458.00,13316.42,13174.83,13548.69,13591.56,13634.42,13677.28,13509.81,13470.92,13432.03
1675886400,2/8/23 20:00,2/8/23 13:00," 13,539.50 "," 13,543.25 "," 13,485.25 "," 13,516.25 ",13599.58333,13737.66667,13875.75,14013.83,13458.00,13316.42,13174.83,13547.25,13582.42,13617.58,13652.75,13512.58,13477.92,13443.25
1675890000,2/8/23 21:00,2/8/23 14:00," 13,515.50 "," 13,532.75 "," 13,503.25 "," 13,531.00 ",13599.58333,13737.66667,13875.75,14013.83,13458.00,13316.42,13174.83,13534.94,13567.97,13601.00,13634.03,13498.64,13462.33,13426.03
1675897200,2/8/23 23:00,2/8/23 16:00," 13,530.00 "," 13,541.00 "," 13,514.25 "," 13,534.00 ",13581.22222,13713.61111,13846.00,13978.39,13444.19,13307.17,13170.14,13526.00,13552.92,13579.83,13606.75,13501.75,13477.50,13453.25
1675900800,2/9/23 0:00,2/8/23 17:00," 13,534.75 "," 13,549.25 "," 13,534.00 "," 13,545.25 ",13581.22222,13713.61111,13846.00,13978.39,13444.19,13307.17,13170.14,13522.33,13543.75,13565.17,13586.58,13505.67,13489.00,13472.33
1675904400,2/9/23 1:00,2/8/23 18:00," 13,545.75 "," 13,558.00 "," 13,540.50 "," 13,553.75 ",13581.22222,13713.61111,13846.00,13978.39,13444.19,13307.17,13170.14,13531.64,13546.11,13560.58,13575.06,13522.28,13512.92,13503.56
1675908000,2/9/23 2:00,2/8/23 19:00," 13,553.75 "," 13,566.25 "," 13,551.75 "," 13,559.25 ",13581.22222,13713.61111,13846.00,13978.39,13444.19,13307.17,13170.14,13541.11,13552.64,13564.17,13575.69,13532.81,13524.50,13516.19
1675911600,2/9/23 3:00,2/8/23 20:00," 13,559.75 "," 13,565.25 "," 13,548.50 "," 13,554.00 ",13581.22222,13713.61111,13846.00,13978.39,13444.19,13307.17,13170.14,13550.89,13559.69,13568.50,13577.31,13543.94,13537.00,13530.06
1675915200,2/9/23 4:00,2/8/23 21:00," 13,553.50 "," 13,555.00 "," 13,544.50 "," 13,550.25 ",13581.22222,13713.61111,13846.00,13978.39,13444.19,13307.17,13170.14,13555.25,13563.58,13571.92,13580.25,13547.33,13539.42,13531.50
1675918800,2/9/23 5:00,2/8/23 22:00," 13,550.00 "," 13,585.00 "," 13,527.50 "," 13,564.25 ",13581.22222,13713.61111,13846.00,13978.39,13444.19,13307.17,13170.14,13554.97,13561.69,13568.42,13575.14,13547.78,13540.58,13533.39
1675922400,2/9/23 6:00,2/8/23 23:00," 13,564.00 "," 13,582.00 "," 13,558.00 "," 13,576.75 ",13581.22222,13713.61111,13846.00,13978.39,13444.19,13307.17,13170.14,13554.92,13569.67,13584.42,13599.17,13541.42,13527.92,13514.42
1675926000,2/9/23 7:00,2/9/23 0:00," 13,577.00 "," 13,589.75 "," 13,567.00 "," 13,579.25 ",13581.22222,13713.61111,13846.00,13978.39,13444.19,13307.17,13170.14,13560.36,13577.39,13594.42,13611.44,13546.72,13533.08,13519.44
1675929600,2/9/23 8:00,2/9/23 1:00," 13,579.25 "," 13,645.25 "," 13,578.25 "," 13,629.75 ",13581.22222,13713.61111,13846.00,13978.39,13444.19,13307.17,13170.14,13569.94,13589.06,13608.17,13627.28,13554.31,13538.67,13523.03
1675933200,2/9/23 9:00,2/9/23 2:00," 13,629.75 "," 13,676.25 "," 13,623.50 "," 13,676.00 ",13581.22222,13713.61111,13846.00,13978.39,13444.19,13307.17,13170.14,13589.56,13611.36,13633.17,13654.97,13573.44,13557.33,13541.22
1675936800,2/9/23 10:00,2/9/23 3:00," 13,676.00 "," 13,693.75 "," 13,655.50 "," 13,691.25 ",13581.22222,13713.61111,13846.00,13978.39,13444.19,13307.17,13170.14,13618.33,13647.08,13675.83,13704.58,13599.58,13580.83,13562.08
1675940400,2/9/23 11:00,2/9/23 4:00," 13,691.50 "," 13,694.00 "," 13,644.75 "," 13,662.75 ",13581.22222,13713.61111,13846.00,13978.39,13444.19,13307.17,13170.14,13652.17,13685.25,13718.33,13751.42,13632.58,13613.00,13593.42
1675944000,2/9/23 12:00,2/9/23 5:00," 13,662.25 "," 13,663.25 "," 13,633.25 "," 13,634.50 ",13581.22222,13713.61111,13846.00,13978.39,13444.19,13307.17,13170.14,13668.64,13696.03,13723.42,13750.81,13649.28,13629.92,13610.56
1675947600,2/9/23 13:00,2/9/23 6:00," 13,634.75 "," 13,690.00 "," 13,634.75 "," 13,686.50 ",13581.22222,13713.61111,13846.00,13978.39,13444.19,13307.17,13170.14,13663.67,13682.83,13702.00,13721.17,13643.67,13623.67,13603.67
1675951200,2/9/23 14:00,2/9/23 7:00," 13,686.50 "," 13,702.25 "," 13,607.00 "," 13,646.00 ",13581.22222,13713.61111,13846.00,13978.39,13444.19,13307.17,13170.14,13660.42,13683.25,13706.08,13728.92,13638.42,13616.42,13594.42
1675954800,2/9/23 15:00,2/9/23 8:00," 13,646.50 "," 13,680.25 "," 13,585.00 "," 13,625.50 ",13581.22222,13713.61111,13846.00,13978.39,13444.19,13307.17,13170.14,13655.28,13685.56,13715.83,13746.11,13625.39,13595.50,13565.61
1675958400,2/9/23 16:00,2/9/23 9:00," 13,625.75 "," 13,627.50 "," 13,530.00 "," 13,554.25 ",13581.22222,13713.61111,13846.00,13978.39,13444.19,13307.17,13170.14,13650.81,13692.69,13734.58,13776.47,13610.78,13570.75,13530.72
1675962000,2/9/23 17:00,2/9/23 10:00," 13,554.50 "," 13,588.25 "," 13,472.50 "," 13,514.75 ",13581.22222,13713.61111,13846.00,13978.39,13444.19,13307.17,13170.14,13617.53,13661.06,13704.58,13748.11,13565.06,13512.58,13460.11
1675965600,2/9/23 18:00,2/9/23 11:00," 13,514.75 "," 13,534.50 "," 13,463.75 "," 13,476.75 ",13581.22222,13713.61111,13846.00,13978.39,13444.19,13307.17,13170.14,13575.33,13621.50,13667.67,13713.83,13518.67,13462.00,13405.33
1675969200,2/9/23 19:00,2/9/23 12:00," 13,476.75 "," 13,489.50 "," 13,426.50 "," 13,440.75 ",13581.22222,13713.61111,13846.00,13978.39,13444.19,13307.17,13170.14,13529.14,13569.53,13609.92,13650.31,13474.86,13420.58,13366.31
1675972800,2/9/23 20:00,2/9/23 13:00," 13,440.75 "," 13,441.50 "," 13,338.75 "," 13,400.25 ",13581.22222,13713.61111,13846.00,13978.39,13444.19,13307.17,13170.14,13489.69,13525.14,13560.58,13596.03,13441.97,13394.25,13346.53
1675976400,2/9/23 21:00,2/9/23 14:00," 13,399.75 "," 13,423.00 "," 13,389.25 "," 13,423.00 ",13581.22222,13713.61111,13846.00,13978.39,13444.19,13307.17,13170.14,13445.81,13481.94,13518.08,13554.22,13403.11,13360.42,13317.72
1675983600,2/9/23 23:00,2/9/23 16:00," 13,418.50 "," 13,424.25 "," 13,401.50 "," 13,407.75 ",13577.66667,13736.66667,13895.67,14054.67,13396.83,13216.00,13035.17,13419.17,13453.50,13487.83,13522.17,13387.00,13354.83,13322.67
1675987200,2/10/23 0:00,2/9/23 17:00," 13,408.00 "," 13,410.50 "," 13,376.25 "," 13,388.25 ",13577.66667,13736.66667,13895.67,14054.67,13396.83,13216.00,13035.17,13405.47,13434.44,13463.42,13492.39,13381.36,13357.25,13333.14
1675990800,2/10/23 1:00,2/9/23 18:00," 13,388.25 "," 13,399.75 "," 13,382.50 "," 13,395.75 ",13577.66667,13736.66667,13895.67,14054.67,13396.83,13216.00,13035.17,13404.86,13420.72,13436.58,13452.44,13390.47,13376.08,13361.69
1675994400,2/10/23 2:00,2/9/23 19:00," 13,395.50 "," 13,398.75 "," 13,375.00 "," 13,375.75 ",13577.66667,13736.66667,13895.67,14054.67,13396.83,13216.00,13035.17,13398.50,13410.25,13422.00,13433.75,13385.50,13372.50,13359.50
